ibato	0.0
ibawas	-1.0
ibay	0.0
ibayad	0.0
ibayle	0.0
ibayo	0.0
ibayong	0.0
ibayong dami	0.0
ibayuhin	0.0
ibenta	0.0
ibida	0.0
ibidbid	0.0
ibig	3.2
ibigay	-1.0
ibigin	3.2
ibigkis	0.0
ibilang	0.0
ibilanggo	-1.0
ibilibid	0.0
ibinaba	-1.0
ibinit	-1.0
ibintang	-1.0
ibis	2.1
ibisan	0.0
ibisin	0.0
ibitaw	0.0
ibitay	0.0
ibitin	-1.0
ibitones	0.0
ibiyahe	0.0
ibo	0.0
ibon	0.0
ibong maninila	0.0
iboni	0.0
ibote	0.0
iboto	0.0
ibrodkast	0.0
ibsan	0.0
ibsin	0.0
ibubo	-1.0
ibudbod	-1.0
ibuga	-1.9
ibugnos	0.0
ibuhol	0.0
ibuhos	0.0
ibukadkad	0.0
ibukaka	0.0
ibukana	0.0
ibukas	0.0
ibukod	0.0
ibulagsak	-1.8
ibulalas	0.0
ibulid	0.0
ibulong	0.0
ibulos	1.0
ibulsa	0.0
ibulubod	1.0
ibulung-bulong	0.0
ibulusok	-1.0
ibun-ibunan	0.0
ibunan	0.0
ibunga	0.0
ibungad	0.0
ibunsod	0.0
ibunto	0.0
ibunyag	0.0
iburador	-1.0
iburol	1.0
ibusa	0.0
ibutones	0.0
ibuwal	-1.0
ibuwelta	0.0
ibuyo	0.0
idagan	-1.4
idagandang	0.0
idagdag	0.0
idagison	0.0
idahak	1.0
idahik	0.0
idahilan	0.0
idaing	-1.0
idais	0.0
idait	0.0
idaiti	0.0
idalangin	1.3
idalanging mapahamak	-1.7
idalanging mapanganyaya	-1.7
idaldal	-1.0
idamay	-1.0
idambana	0.0
idampi	0.0
idaong	0.0
idaos	2.7
idarang	1.0
idasig	0.0
idating	0.0
idausdos	0.0
idawdaw	0.0
idawit	-1.0
idea	0.0
ideal	1.0
idealismo	1.7
ideklama	0.0
ideklara	0.0
idemanda	-1.0
idenunsiya	-1.4
ideposito	0.0
idestino	0.0
idibuho	0.0
idighal	0.0
idighay	0.0
idiin	-1.0
idikit	0.0
idikta	0.0
idilat	0.0
idildil	0.0
idiskarga	0.0
idiskribe	0.0
idiskurso	0.0
idistino	0.0
idistiyero	-1.0
idlip	0.0
idolatra	0.0
idolatrahin	1.0
idolatriya	0.0
idolo	1.0
idra	-1.0
idrasiyon	0.0
idribol	0.0
idrolohiya	0.0
idrospera	0.0
idrowing	0.0
idugsong	0.0
idugtong	0.0
iduldol	0.0
idulot	0.0
idumi	0.0
idunghal	1.0
iduong	0.0
idura	0.0
idutdot	0.0
iduwal	-1.0
idyoma	0.0
idyomatik	0.0
idyomatika	0.0
idyum	0.0
ientra	0.0
ientrega	0.0
ig-ig	-1.0
iga	0.0
igalang	-1.2
igalaw	0.0
igamot	0.0
igang	1.0
igapos	0.0
igarahe	0.0
igat	-1.0
igatong	0.9
igawa	0.0
igawad	0.7
igawi	0.0
igaya	1.0
igayahin	0.0
igera	0.0
igi	2.0
igib	0.0
igiba	-1.0
igiban	0.0
igig	-1.0
igiit	0.0
igik	0.0
igilid	0.0
igisa	-1.0
igitna	0.0
igitna-gitna	0.0
igiya	0.0
igkas	-1.0
igkasin	0.0
iglesya	0.0
ignorans	-1.5
ignoransiya	-1.5
ignoransya	-1.5
ignorant	-1.0
ignorante	-1.1
igos	0.0
igraun	0.0
igsi	-1.0
igsian	0.0
igtad	0.0
igtaran	0.0
igting	-1.0
igugo	0.0
iguhit	0.0
iguho	-2.5
igulong	0.0
iha	0.0
ihabilin	1.9
ihabla	-1.0
ihagis	0.0
ihagulhol	-1.0
ihain	0.0
ihalal	0.0
ihalang	-1.0
ihalili	0.0
ihalimbawa	0.0
ihalip	0.0
ihalukipkip ang kamay	-1.0
ihambing	0.0
ihanap	0.0
ihanay	0.0
ihanda	1.0
ihandog	0.0
ihantad	-0.6
ihantong	-1.2
ihapay	0.0
iharap	0.0
iharap sa silangan	0.0
ihasa	-1.0
ihasik	0.0
ihatid	0.0
ihatol	0.0
ihaula	0.0
ihaw	0.0
ihawak	0.0
ihawan	0.0
ihawla	0.0
ihayag	0.0
ihayang	0.0
ihayhay	-1.0
ihayin	0.0
ihi	1.0
ihi ng langgam	0.0
ihian	0.0
ihiang-bumbong	0.0
ihiang-lapad	0.0
ihiang-tsata	0.0
ihibilya	-1.0
ihihip	0.0
ihilbana	0.0
ihilera	0.0
ihilod	0.0
ihimaton	0.0
ihimatong	0.0
ihimig	-1.0
ihing-langgam	0.0
ihinga	0.0
ihingi	0.0
ihinlanggam	0.0
ihinto	-1.2
ihip	-1.0
ihiram	0.0
ihiris	0.0
ihit	-1.0
ihitin ng ubo	-1.0
ihiwalay	-1.0
ihiyaw	0.0
iho	-1.0
ihoyo	0.0
ihubog	0.0
ihudyat	0.0
ihugas	0.0
ihugos	0.0
ihugpong	0.0
ihuli	0.0
ihulma	0.0
ihulog sa ibang wika	0.0
ihurno	0.0
ihusay	0.0
iibis	0.0
iihaw	0.0
iihi	0.0
iihip	0.0
iikid	-1.0
iilag	0.0
iilan	0.0
iinit	0.9
iipod (nang unti-unti)	0.0
iisa	0.0
iisang dugo	0.0
iisang tono	0.0
iisod (nang unti-unti)	0.0
iit	1.0
iitsa	0.0
ika	-1.0
ika-	1.0
ikaano	0.0
ikaapat	0.0
ikaapatnapu	0.0
ikabagabag	-1.3
ikabalik	0.0
ikabalisa	0.0
ikabaliw	-1.0
ikabangga	0.0
ikabilibid	0.0
ikabingi	-1.0
ikabit	-1.0
ikable	0.0
ikabuti	0.0
ikabuwisit	-1.0
ikadalawampu	0.0
ikadena	0.0
ikadkad	0.0
ikagalak	0.0
ikagaling	1.0
ikagalit nang labis	-1.0
ikagipit	-1.0
ikagulat	-1.0
ikagulo	-1.0
ikagunita	0.0
ikahirap	-1.0
ikahon	0.0
ikahuli	0.0
ikaiba	0.0
ikaila	-0.7
ikait	-1.0
ikalabimpito	0.0
ikalabindalawa	0.0
ikalabing-anim	0.0
ikalabing-apat	0.0
ikalabing-isa	0.0
ikalabinlima	0.0
ikalabinsiyam	0.0
ikalabintatlo	0.0
ikalamang	1.0
ikalango	-1.0
ikalat	0.0
ikalawa	0.0
ikalawang limbag	0.0
ikalawang panauhan	0.0
ikalawat	0.0
ikalima	0.0
ikalimampu	0.0
ikaloko	-1.0
ikaluban	0.0
ikalugi	-1.0
ikalugod	1.0
ikalula	-1.0
ikalungkot	-2.2
ikaluwalhati	0.0
ikama	0.0
ikamatay	-1.0
ikamot	0.0
ikampay	0.0
Ikan!	-1.0
ikana	-1.0
ikanal	-1.0
ikanaw	0.0
ikandado	0.0
ikandidato	0.0
ikandong	0.0
ikangalay	-1.0
ikapagdahop	0.0
ikapagdimiti	0.0
ikapaghinala	0.0
ikapaghirap	0.0
ikapagkagayon	0.0
ikapagod	-1.0
ikapagpahamak	-1.0
ikapagpahirap	-1.0
ikapanganyaya	0.0
ikapit	0.0
ikapito	0.0
ikapitumpu	0.0
ikareta	0.0
ikarga	0.0
ikasa	0.0
ikasama	-1.0
ikasampu	0.0
ikasampung bahagi	0.0
ikasandaan	0.0
ikasanlibo	0.0
ikasapit	0.0
ikasawi	-1.0
ikasayang	-1.0
ikasiya	1.3
ikasiyam	0.0
ikasiyamnapu	0.0
ikasuklam	0.0
ikatagal	-1.0
ikatahimik	1.0
ikatakot	-1.0
ikatalo	1.0
ikatatlumpu	0.0
ikatawa	1.7
ikatiwala	0.0
ikatlo	0.0
ikatlong bahagi	0.0
ikatlong panauhan	0.0
ikatukso	-1.0
ikatumal	-1.0
ikatupad	0.0
ikatuwa	1.7
ikatwiran	0.0
ikaunlad	0.0
ikaw	1.0
ikawala	-1.7
ikawalo	0.0
ikaway	0.0
ikawing	0.0
ikawit	0.0
ikay	0.0
ikayin	0.0
ikid	1.0
ikidkid	0.0
ikiling	0.0
ikilo	0.0
ikilos	0.0
ikinabubuhay	0.0
ikinasal	0.0
ikintal	0.0
ikiran	0.0
ikirin	-1.0
ikit	0.0
ikitan	0.0
iklasipika	0.0
ikli	-1.0
iklian	0.0
iklip	0.0
ikmo	0.0
ikmuhan	0.0
ikod	0.0
ikog	1.0
ikola	0.0
ikom	0.0
ikompromiso	0.0
ikonoklasta	0.0
ikonomiks	0.0
ikonsulta	0.0
ikopya	0.0
ikoreo	0.0
ikot	0.0
iksakto	0.0
iksamen	0.0
iksaminado	0.0
iksaminador	0.0
iksaminin	0.0
iksemsiyon	1.0
iksi	-1.0
ikubli	0.0
ikuha	0.0
ikula	0.0
ikulong	0.0
ikumberte	0.0
ikumpas	0.0
ikumpas-kumpas	0.0
ikumpisal	-1.0
ikumusta	0.0
ikunot	-1.0
ikurap	0.0
ikuskos	-1.0
ikuwadra	1.2
ikuwadro	0.0
ikuwan	0.0
ikuwarentenas	0.0
ikuwartel	0.0
ikuwento	0.0
ikwal	1.0
ilaan	1.4
ilaban	0.0
ilabas nang palihim	0.0
ilabon	-1.0
iladlad	0.0
ilado	-1.0
iladuhin	0.2
ilag	0.6
Ilag!	0.0
ilaga	-1.0
ilagak	0.0
ilagan	-1.0
ilagay	0.0
ilagay sa armonia	0.0
ilagay sa pamantayan	0.0
ilagda	0.0
ilagis	0.0
ilaglag	-1.1
ilagpak	-1.0
ilahad	-0.6
ilahok	0.0
ilakad	0.0
ilakas	0.0
ilaki	0.0
ilaki ng loob	1.0
ilakip	0.0
ilako	0.0
ilalim	0.0
ilalin	0.0
ilampas	0.0
ilan	0.0
ilanan	0.0
ilang	-1.8
ilang-ilang	1.0
ilangkap	0.0
ilanglang	0.0
ilanlang	0.0
ilantad	-0.6
ilap	0.0
ilapag	0.0
ilapat	0.0
ilapit	0.0
ilarawan	0.0
ilarawan nang labis	-1.0
ilat	0.0
ilatag	0.0
ilathala	0.0
ilaw	0.0
ilaw na de-koryente	0.0
ilaw na unahan	0.0
ilaw ng pansenyas	0.0
ilaw-dagitab	0.0
ilaw-elektrika	0.0
ilawan	1.0
ilay	0.0
ilaylay	-1.0
ilayo	0.0
ilayog	1.0
ilegal	-2.6
iletrado	-1.0
iliban	-1.0
ilibing	0.0
ilibing sa limot	0.0
ilibot	0.0
ilibre	1.0
iligaw	-1.0
iligpit	-3.7
iligtas	0.0
iliham	0.0
ilihim	-0.7
ilihis	-1.0
ilikaw	-1.0
ilikmo	1.0
iliko	0.0
iliksyon	0.0
ililok	0.0
ilimbag	0.0
iling	0.0
iling-iling	-1.0
ilingid	0.0
ilinsad	0.0
ilinya	0.0
ilipad ng hangin	0.0
ilipat	0.0
ilislis	0.0
ilista	-1.0
iliterato	-1.0
ilitin	-1.0
ilitson	0.0
iliw	0.0
iliwat	0.0
ilmenayt	0.0
ilo	-1.0
ilog	0.0
ilog na palikaw-likaw	0.0
ilog na paliko-liko	0.0
ilog na pasanga	0.0
ilong	0.0
ilong-lawin	0.0
ilublob	0.0
ilubog	-1.0
ilug-ilugan	0.0
ilugso ang puri	0.0
iluha	-1.0
iluhin	-1.0
iluklok sa tungkulin	0.0
ilulan	0.0
ilulon	0.0
iluminado	0.0
iluminahan	1.0
iluminasyon	0.0
ilungan	0.0
ilunsad	0.0
ilupi	0.0
ilura	0.0
ilustrada	1.9
ilustrado	1.9
ilustrasyon	0.0
ilusyon	-1.0
iluto	0.0
iluwa	0.0
iluwal	0.0
iluwas	0.0
imahen	0.0
imahinasyon	0.0
imakulada	1.0
iman	0.0
imandala	0.0
imando	0.0
imapa	0.0
imaskara	0.0
imateryal	-1.0
imatiryal	-1.0
imatwid	0.0
imbabaw	-1.0
imbak	0.0
imbakan	0.0
imbakin	0.0
imbalido	-1.0
imbaw	0.0
imbawan	0.0
imbay	-1.0
imbayong	-1.0
imbensiyon	0.0
imbentaryo	0.0
imbentaryuhin	0.0
imbento	0.0
imbentor	0.0
imbentuhin	-1.0
imbestidura	0.0
imbestigador	0.0
imbestigahan	0.0
imbestigahin	0.0
imbestigasyon	0.0
imbi	-1.0
imbis	0.0
imbisibilidad	0.0
imbisible	-1.0
imbitado	0.0
imbitahan	0.6
imbitahin	0.6
imbitasyon	0.0
imbot	-1.0
imbubuyog	0.0
imbudo	0.1
imbulog	0.0
imbulsa	0.0
imbulsado	0.0
imbulsahan	0.0
imburnal	0.0
imbutido	0.0
imbutin	0.0
imemoryal	0.0
imigrante	0.0
imigrasyon	0.0
imik	-1.0
imiran	-1.0
imis	0.0
imitador	0.0
imitahan	0.0
imitahin	0.0
imitasyon	0.0
imitsa	0.0
imno	0.0
imolde	0.0
imoral	-2.0
imoralidad	-0.6
imortal	1.0
imortalidad	0.0
imot	-1.0
impake	0.0
impakihin	0.0
impalibilidad	1.0
impalible	1.0
impanada	0.0
impanteria	0.0
impantirya	0.0
impatsado	-1.0
impatso	0.0
impedimento	-1.0
impeksiyon	-1.0
impektado	-2.2
imperdible	0.0
impertinente	-1.0
imperyal	0.0
imperyalismo	0.0
imperyalista	-1.0
imperyo	0.0
imperyor	-1.7
impirmarya	0.0
impis	0.0
impisin	0.0
impit	0.0
impitin	0.0
impiyerno	-1.0
implasyon	0.0
impluens	0.0
impluensa	0.0
impluensya	0.0
impluwensa	0.0
impluwensiya	0.0
impluwensiyahan	-1.0
impluyente	1.9
impo	0.0
impok	1.0
impormahan	0.0
impormal	0.0
impormalidad	0.0
impormante	0.0
impormasyon	0.0
import	0.0
importador	0.0
importante	0.8
importer	0.0
imposibilidad	0.0
imposible	-1.0
imposisyon	-1.0
impotente	-1.1
imprentahin	0.0
impresaryo	0.0
impresyon	0.9
improbable	-1.0
imprudente	-1.0
impukin	0.0
impyerno	-1.0
imulat	0.0
imungkahi	-1.0
imuntar	0.0
imus	1.0
imyun	1.2
in-in	0.0
in-inin	0.0
ina	-1.0
ina ng ilog	0.0
ina-inahan	0.0
inaama	0.0
inaanak	0.0
inaapi	-2.1
inaaralan	0.0
inaasam-asam	0.0
inaatay	-1.0
inabuhan	-1.0
inahan	0.0
inahin	0.0
inahing babooy	0.0
inahing manok	0.0
inakay	0.0
inakay (mga -)	-1.0
inalilis	0.0
inam	1.6
inampalan	0.0
inanak	0.0
inang	0.0
inang dulangan	0.0
inang pangaman	0.0
inang-batong mineral	0.0
inang-bayan	0.0
inang-binyag	0.0
inang-hagdan	0.0
inang-kasal	0.0
inang-kumpil	0.0
inang-panguman	0.0
inang-wika	0.0
inano	0.0
inapo	0.0
inapugan	0.0
inasnan	0.0
inaugurahan	0.0
inaugurasyon	0.0
inda	0.0
indahin	0.0
inday	1.0
indayog	0.0
indayon	0.0
independensiya	0.0
independensya	0.0
independente	0.0
independiyente	0.0
indeperensiya	-0.2
indibidwalista	0.0
indigo	0.0
indihestiyon	0.0
indihestyon	0.0
indikasyon	0.0
Indio	0.0
indiperensya	-0.2
indiperente	-0.8
indise	0.0
indisente	-1.0
Indiyan	0.0
Indiyum	0.0
Indones	0.0
Indonesa	0.0
Indonesya	0.0
indorso	1.3
indoso	1.3
indulhensiya	1.0
indulhensya	1.0
indulhente	1.0
indulto	1.3
industriya	1.0
industriyal	0.0
Indyo	0.0
ineng	0.0
inepisyent	-1.0
inepisyente	-1.0
inersiya	0.0
ing-ing	0.0
ingalan	0.0
inganga	0.0
ingat	2.2
ingatan	-1.0
ingatang-yaman	0.8
ingaw	0.0
ingay	-1.0
inggit	-1.1
inggitan	1.0
inggitin	1.0
Inggles	0.0
inggreso	0.0
ingil	-1.0
ingilan	-1.0
ingit	-1.0
ingkang	0.0
ingkantada	0.0
ingkantado	0.0
ingkantuhin	-1.0
ingkargo	0.0
ingkisisyon	-1.2
Ingkong	0.0
ingkorporada	0.0
ingkorporahin	0.0
Inglatera	0.0
Ingles	0.0
Inglesa	0.0
ingrata	-2.0
ingrato	-2.0
inhenyeria	0.0
inhenyeriya	0.0
inhenyero	0.0
inhenyo	1.0
inhenyoso	1.0
inhinyero	0.0
inhustisya	-2.7
inhusto	-2.3
inihahalal	0.0
inihaw	0.0
inihaw na baboy	1.0
inihaw na mais	0.0
iniirog	1.6
inikela	0.0
iniksiyon	0.0
iniksiyon sa ugat	0.0
iniksiyunan	0.0
iniksyon	0.0
inimbak	0.0
inimbaw	0.0
inin	0.0
ining	0.0
inip	-1.3
inis	0.0
inisin	-2.5
inisyal	0.0
inisyalan	0.0
inisyatiba	0.0
init	1.0
initdagitban	0.0
initiman	0.0
iniurong	0.0
iniuukol	1.0
inkanto	1.7
inkargado	0.0
inkilino	0.0
inkisisyon	-1.2
inkognito	-1.0
inkompleto	-1.0
inkomunikado	-1.0
inkorporada	0.0
inkorporado	0.0
inkorporasyon	0.0
inla	0.0
inlaan	0.0
inmakulada	1.0
inmateryal	-1.0
inmortal	1.0
inmortalidad	0.0
inodoro	0.0
inog	0.0
inom	0.0
inosente	1.4
inot	-1.0
insalada	0.0
insayado	0.0
insayo	0.0
insayuhin	0.0
insekto	0.0
insensaryo	0.0
insenso	-1.0
insentib	1.5
insentibo	1.5
inseperable	0.0
insidental	0.0
insidente	0.0
insignia	0.0
insigniya	0.0
insignya	0.0
Insik	0.0
insikin	1.0
insiyenso	-1.0
inskripsiyon	0.0
inso	0.0
insomnio	0.0
insomniya	0.0
inspeksyon	0.0
inspeksyunan	0.0
inspeksyunin	0.0
inspektor	0.0
inspirado	2.2
inspirasyon	2.4
instalasyon	0.0
instansya	0.0
instinto	0.0
institusyon	0.0
instituto	0.0
instruksiyon	0.0
instruksyon	0.0
instruktor	0.0
instruktora	0.0
instrumento	0.0
insubordinasyon	0.0
insulahin	0.0
insular	-1.0
insulto	-2.3
insultuhin	-2.3
insupisyente	-1.0
insureksiyon	-1.0
insureksyon	-1.0
insurekto	0.0
intablado	0.0
integral	1.0
integrasyon	0.0
integridad	1.6
intelihensiya	2.1
intelihensya	2.1
intelihente	2.0
intendido	0.0
intensiyon	0.0
intensiyunal	0.0
intensyon	0.0
intensyunal	0.0
interbal	0.0
interbiyu	0.0
interbiyuwer	0.0
interbyu	0.0
interbyuwer	0.0
interes	-1.0
interesado	1.7
interim	0.0
interkontinental	0.0
intermedya	0.0
intermedyo	0.0
intermisiyon	0.0
intermisyon	0.0
interna	0.0
internasyonal	0.0
interno	0.0
interogatibo	0.0
interpretasyon	0.0
interseksyon	0.0
intersesor	0.0
interupsyon	-1.5
interyor	0.0
intimidasyon	-1.8
intindi	0.0
intindihan	0.0
intiryor	0.0
intoksikasyon	0.0
intolerante	0.0
intonasyon	0.0
intrabenus	0.0
intramuros	0.0
intransitibo	0.0
intriga	1.0
introduksiyon	0.0
introduksyon	0.0
Intsik	0.0
intuwisyon	0.0
intwisyon	0.0
inukit	-0.9
inumin	0.0
inuming pampagana	0.0
inuming pampalamig	-1.0
inunan	0.0
inupas	0.0
inut-inot	0.0
inutil	-1.8
inyo	0.0
iotomatik	0.0
ipa	-1.0
ipaahit	0.0
ipaalaala	0.0
ipaalaga	1.0
ipaalam	1.0
ipaalis	0.0
ipaalkila	0.0
ipaamot	0.0
ipaamoy	-1.0
ipaanak	0.0
ipaandukha	0.0
ipaangkat	0.0
ipaanod	0.0
ipaanunsiyo	0.0
ipaarkila	0.0
ipaatindi	0.0
ipaaudit	0.0
ipabab	0.0
ipababa	0.0
ipabagahe	0.0
ipabago	0.0
ipabahala	0.0
ipabaldosa	0.0
ipabalik	0.0
ipabalita	0.0
ipabalot	0.0
ipabando	0.0
ipabaon	0.0
ipabasa	0.0
ipabata	-1.0
ipabatid	0.0
ipabendita	0.0
ipabilanggo	0.0
ipabilanggong muli	-1.0
ipabuhat	0.0
ipabulkanays	0.0
ipabuwal	0.0
ipadagas	-1.0
ipadala	0.0
ipadapit	0.0
ipadibelop	0.0
ipadikdik	0.0
ipadpad	0.0
ipaembargo	0.0
ipaempake	0.0
ipag-abang	0.0
ipag-agam-agam	-1.0
ipag-alinlangan	-1.5
ipag-angkas	0.0
ipag-atubili	-1.1
ipag-urung-sulong	-1.1
ipag-utos	-1.0
ipagamit	0.0
ipagamot	-1.0
ipaganap	0.0
ipagapong	1.0
ipagaspas	0.0
ipagaypay	0.0
ipagbalot	0.0
ipagbalubalo	-1.0
ipagbando	0.0
ipagbantay	0.0
ipagbawal	-1.3
ipagbigay-alam	0.0
ipagbigay-sulit	0.0
ipagbili	0.0
ipagbilin	0.0
ipagbuhat	0.0
ipagbuhay	0.0
ipagbuntung-hininga	0.1
ipagbunyi	1.0
ipagdalamhati	-1.8
ipagdasal	1.3
ipagdiinan	0.0
ipagdiwang	2.1
ipagdugo	-1.0
ipagduyan	0.0
ipaggiitan	0.0
ipagguhit	0.0
ipaghabla	0.0
ipaghakot	1.0
ipaghalimbawa	0.0
ipaghambog	0.0
ipaghanda	1.0
ipaghawan	1.0
ipaghele	-1.0
ipaghiganti	-1.0
ipaghinanakit	-1.0
ipaghiwa	0.0
ipaghiyawan	0.0
ipaghugas	0.0
ipaghukay	0.0
ipagiba	0.0
ipagiik	0.0
ipagitan	0.0
ipagitna	0.0
ipagkaiba	0.0
ipagkaila	-0.7
ipagkait	-1.0
ipagkalang	-1.0
ipagkaloob	1.5
ipagkamali	-0.9
ipagkanggagalit	-1.0
ipagkanta	0.0
ipagkanulo	-3.2
ipagkapuri	1.0
ipagkasundo	1.5
ipagkatiwala	1.0
ipaglaban	0.0
ipaglako	0.0
ipaglihim	-0.7
ipagluksa	0.0
ipagmagaling	0.0
ipagmagara	-1.0
ipagmakaamo	0.0
ipagmakaawa	-1.0
ipagmakahiya	-1.0
ipagmaramot	-1.0
ipagmarangya	-1.0
ipagmasa	-1.0
ipagmumog	0.0
ipagmura	-1.0
ipagngangawa	-1.0
ipagpabukas	-0.9
ipagpahuli	0.0
ipagpaibang-araw	0.0
ipagpalagay	0.0
ipagpalalo	0.0
ipagpaliban	-1.0
ipagpalit	0.8
ipagpamamaya	-0.9
ipagparangalan	1.0
ipagparangya	-1.0
ipagpasikat	0.0
ipagpasko	0.0
ipagpatawad	0.3
ipagpatawad po ninyo	1.0
ipagpatay	-1.0
ipagpatayo	0.0
ipagpaumanhin	0.0
ipagpauna	0.0
ipagpilitan	0.0
ipagpustura	1.0
ipagreklamo	-1.5
ipagreserba	0.0
ipagsabay	0.0
ipagsabi	0.0
ipagsakdal	-1.0
ipagsama	0.0
ipagsanggalang	1.6
ipagsapalaran	-1.0
ipagsaya	2.7
ipagsigawan	0.0
ipagsigawan nang masaya	1.0
ipagsikulate	0.0
ipagsopas	0.0
ipagsumamo	0.0
ipagsumbong	-1.4
ipagsuplong	-1.0
ipagtabuyan	0.0
ipagtago	0.0
ipagtagubilin	1.9
ipagtaka	1.1
ipagtanggol	1.0
ipagtangkakal	1.0
ipagtapat	-1.0
ipagtawa	1.7
ipagtingi	0.0
ipagtiwala	0.0
ipagtulakan	0.0
ipagunita	0.0
ipagwalang-bahala	-1.5
ipagyabang	0.0
ipagyarda	0.0
ipahagad	0.0
ipahagod	0.0
ipahakot	0.0
ipahalata	0.0
ipahamak	-1.0
ipahawan	1.0
ipahayag	0.0
ipahid	0.0
ipahilot	0.0
ipahindi	-1.0
ipahintulot	-1.0
ipahiram	0.0
ipahitit	-1.0
ipahiwatig	-1.0
ipahugas	0.0
ipahuli	0.0
ipaihaw	0.0
ipailalim	-1.0
ipaispeling	0.0
ipaiwi	0.0
ipakabyaw	0.0
ipakahulugan	0.0
ipakamkam	1.0
ipakaon	0.0
ipakapon	-1.0
ipakasal	0.0
ipakatangi	-1.0
ipakatawan	0.0
ipakilala	-1.0
ipakipaglaban	0.0
ipakipagpalitan	0.0
ipakipagsapalaran	-1.0
ipakipagtaltalan	-1.0
ipakiskis	0.0
ipakita	0.0
ipakiusap	0.0
ipakli	-1.0
ipako	1.0
ipako sa krus	0.0
ipakopya	0.0
ipakuha	0.0
ipalabas	0.0
ipalabra	0.0
ipalagay	-1.0
ipalakad	0.0
ipalako	0.0
ipalalik	0.0
ipalamang	1.0
ipalamas	-1.0
ipalathala	0.0
ipalayaw	0.0
ipaligo	0.0
ipaliha	0.0
ipalimbag	0.0
ipalinaw	1.0
ipalipat	0.0
ipalista	0.0
ipalit	0.0
ipaliwanag	1.0
ipaloob	0.0
ipaltik	0.0
ipalunok	0.0
ipaluto	0.0
ipamagat	0.0
ipamahagi	0.0
ipamana	0.0
ipamangka	0.0
ipamanhik	1.0
ipamansag	0.0
ipamarali	-1.0
ipamasko	0.0
ipamatay	-1.0
ipambatak	0.0
ipambuli	0.0
ipamigay	0.0
ipamighati	-2.2
ipampaligo	0.0
ipampulot	0.0
ipamudmod	0.0
ipamulat sa bata	0.0
ipamulot	0.0
ipamulsa	0.0
ipamunas	0.0
ipamustura	1.0
ipamutak	-1.0
ipanalangin	0.0
ipanalo	1.0
ipanaog	0.0
ipanata	0.0
ipanatag	1.0
ipang-adorno	0.0
ipang-ahit	0.0
ipangako	1.0
ipangalan	0.0
ipangalandakan	0.0
ipangamba	-2.2
ipanganak	0.0
ipanganyaya	-2.4
ipanggamot	0.0
ipangganyak	0.0
ipanghilakbot	0.0
ipanghingi	0.0
ipanghiram	0.0
ipanghiwa	0.0
ipanghukay	0.0
ipanghuli	0.0
ipangilin	0.0
ipangmumog	0.0
ipangumpisal	-1.0
ipanhik	0.0
ipanikelado	0.0
ipanlahok	0.0
ipantay	0.0
ipaodit	0.0
ipapasko	0.0
ipapatay	-1.0
ipapatente	0.0
ipaplantsa	0.0
ipapropaganda	-1.0
ipapulot	0.0
ipara	0.0
iparada	0.0
iparamdam	0.0
iparatang	-1.0
ipareha	0.0
iparehistro	0.0
iparepaso	0.0
iparikonosi	0.0
iparinig	0.0
ipasabi	0.0
ipasak	0.0
ipasalo	0.0
ipaseguro	0.0
ipasiya	0.0
ipasok	0.0
ipasta	0.0
ipatago	0.0
ipatahi	0.0
ipatala	0.0
ipatalastas	0.0
ipatalos	0.0
ipatanong	0.0
ipatapon	-1.0
ipatapos	0.0
ipataw	-1.2
ipatawad	1.0
ipatawag	0.0
ipatayo	0.0
ipatinda	0.0
ipatisa	0.0
ipatnubay	0.0
ipatsi	0.0
ipatuka	0.0
ipatungkol	0.0
ipaturo	0.0
ipaubaya	0.0
ipaubos	0.0
ipaunawa	0.0
ipawakaak	-1.0
ipayagpag	0.0
ipayo	0.0
ipermanente	0.0
ipikit ang mata	-1.5
ipil	-1.0
ipil-ipil	0.0
ipila	0.0
ipili	1.0
ipiling	0.0
ipilipit	-1.0
ipilit	-1.2
ipinagbabawal	-1.8
ipinalalagay	0.0
ipinangako	0.0
ipinanganak	0.0
ipinid	0.0
ipinta	0.0
ipintong	0.0
ipintura	0.0
ipirme	0.0
ipirmi	1.0
ipis	0.0
ipit	0.0
ipitan	0.0
ipitik	-1.0
ipitin	0.0
iplano	0.0
ipo	0.0
ipod	0.0
ipoheniko	0.0
ipokrita	-1.0
ipokus	0.0
ipon	0.0
iposas	0.0
ipreso	-1.0
iprisinta	-1.0
iprito	0.0
iproklama	0.0
ipropaganda	-1.0
ipu-ipo	0.0
ipugal	0.0
ipuipo	0.0
ipukol	0.0
ipulupot	-1.0
ipunas	0.0
ipundar	0.0
ipundo	0.0
ipunin	0.0
ipunteriya	0.0
ipuntirya	0.0
ipusod	0.0
ipusta	0.0
iputat	0.0
ipuwesto	0.0
iradyo	0.0
iral	0.0
iraos	2.7
irap	-1.0
irasyon	0.0
irasyonal	-1.4
irating	0.0
ire	-1.0
iregalo	0.0
iregular	-1.0
irehistro	0.0
ireklamo	-1.5
irekomenda	1.5
irekord	0.0
irepike	0.0
ireserba	0.0
ireseta	0.0
iresponsable	-1.9
iretiro	0.0
ireto	0.0
iri	-1.0
Iridyum	0.0
irigasyon	0.0
irima	0.0
irimatse	0.0
iring	-2.1
iringin	-1.0
iritasyon	-2.3
Irlanda	0.0
Irlandes	0.0
Irlandesa	0.0
irog	2.3
ironiya	-0.2
iroskas	-0.4
